"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,469.8,,
"POL","Poland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"POL","Poland","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1392,,
"PRT","Portugal","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"PRT","Portugal","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,165,,
"PRT","Portugal","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,605,,
"PRT","Portugal","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,807.5,,
"PRT","Portugal","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1275,,
"SCO","Scotland (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SCO","Scotland (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SCO","Scotland (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SCO","Scotland (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SCO","Scotland (UK)","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SVK","Slovak Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38.4,,
"SVK","Slovak Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"SVK","Slovak Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,601.6,,
"SVK","Slovak Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVK","Slovak Republic","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1560,,
"SVN","Slovenia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,38,,
"SVN","Slovenia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,188,,
"SVN","Slovenia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,564,,
"SVN","Slovenia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SWE","Sweden","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1360,,
"SWE","Sweden","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1767,,
"TUR","Turkey","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"TUR","Turkey","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179.5,,
"TUR","Turkey","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,502.6,,
"TUR","Turkey","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,745,,
"TUR","Turkey","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1580,,
"USA","United States","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"USA","United States","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"USA","United States","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"USA","United States","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"USA","United States","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"BRA","Brazil","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,42,,
"BRA","Brazil","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,200,,
"BRA","Brazil","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"BRA","Brazil","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"BRA","Brazil","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"COL","Colombia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,40,,
"COL","Colombia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,192,,
"COL","Colombia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,844.8,,
"COL","Colombia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1152,,
"COL","Colombia","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1536,,
"CRI","Costa Rica","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,41,,
"CRI","Costa Rica","9999","Latest available year","L3_C5","Upper secondary vocational education (ISCED2011 level 3 (vocational programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,196,,
